OBJECTID_1,OBJECTID,CD_USO_SOL,CD_UNIDADE,CD_REGIAO,CD_PROJETO,AREA_HA,CD_TALHAO,ID_REGIAO,ID_PROJETO,Shape_Leng,Shape_Area,CAMALHAO
278,807897,13045,1,11,1952,0.14000000000,009K,11,358,0.00107797834,0.00000013429,Classe 1
279,807971,208433,1,11,1188,0.02000000000,043B,11,006,0.02488539512,0.00000002237,Classe 1
280,1047824,270792,1,11,996,0.19000000000,043D,11,001,0.00227064865,0.00000017982,Classe 1
281,956481,221894,1,11,1576,8.77000000000,004A,11,117,0.00107797834,0.00000823072,Classe 1
282,1219023,215068,1,11,1043,0.03000000000,009C,11,067,0.30071407531,0.00000003094,Classe 1
283,1047826,236268,1,11,996,0.05000000000,012G,11,001,0.01308533652,0.00000004275,Classe 1
284,1047827,219569,1,11,996,1.13000000000,055F,11,001,0.01544568634,0.00000106440,Classe 3
285,750525,198733,1,11,1605,2.24000000000,056B,11,120,0.00107797834,0.00000210192,Classe 1
286,837406,212777,1,11,1749,27.45000000000,001A,11,178,0.00107797834,0.00002577899,Classe 2
287,1221869,309094,1,11,1002,0.96000000000,017I,11,010,0.05537548804,0.00000090060,Classe 1
288,1221870,300987,1,11,1657,2.14000000000,006F,11,157,0.08108891564,0.00000201007,Classe 3
289,1047859,219028,1,11,996,1.93000000000,024C,11,001,0.18342213785,0.00000181537,Classe 1
290,1047856,209474,1,11,996,7.85000000000,015A,11,001,0.00307632101,0.00000737506,Classe 1
291,1157808,268254,1,11,1088,7.19000000000,011G,11,078,0.00502257458,0.00000675750,Classe 1
292,1125129,247774,1,11,4935,22.35000000000,003A,11,S070,0.00161696751,0.00002082737,Classe 2
293,703773,145305,1,11,1580,15.11000000000,006A,11,108,0.00190609904,0.00001415549,Classe 3
294,703729,178749,1,11,1580,7.83000000000,006I,11,108,0.00429547661,0.00000733355,Classe 3
295,963198,256144,1,11,997,0.02000000000,110G,11,002,0.00816612259,0.00000001610,Classe 3
296,556083,160825,1,11,1348,6.21000000000,012A,11,111,0.04590735130,0.00000581938,Classe 3
297,1098191,285421,1,11,6394,0.72000000000,003C,11,G891,0.00514965652,0.00000067682,Classe 3
298,970459,239969,1,11,1004,0.09000000000,107E,11,012,0.00579931409,0.00000008514,Classe 1
299,838764,88506,1,11,1340,1.46000000000,034G,11,588,0.00107797834,0.00000136943,Classe 1
300,838767,230163,1,11,1340,0.01000000000,015E,11,588,0.00637091943,0.00000000765,Classe 3
301,1185376,212342,1,11,1801,2.28000000000,003E,11,225,0.00107797834,0.00000213382,Classe 2
302,731552,9167,1,11,997,20.72000000000,130D,11,002,0.04471994248,0.00001945974,Classe 1
303,963208,256149,1,11,997,0.28000000000,351B,11,002,0.00107797834,0.00000026446,Classe 1
304,1125120,247770,1,11,4935,14.88000000000,001A,11,S070,0.00215595668,0.00001387225,Classe 1
305,1125118,247762,1,11,4935,1.44000000000,001C,11,S070,0.04554168875,0.00000133779,Classe 3
306,1125121,247765,1,11,4935,0.34000000000,005B,11,S070,0.00871778535,0.00000031294,Classe 3
307,1194939,247437,1,11,4901,184.14000000000,001A,11,S054,0.00871778535,0.00017163127,Classe 1
308,1196569,312826,1,11,2363,0.27000000000,014C,11,648,0.02752503001,0.00000025377,Classe 1
309,1196570,311781,1,13,8290,14.14000000000,032C,12,F001,0.05896465239,0.00001336846,Classe 2
310,1212526,317042,1,11,5411,1.53000000000,001C,11,G980,0.00332370728,0.00000143676,Classe 1
311,809265,135239,1,11,1340,27.15000000000,031D,11,588,0.00230034294,0.00002548263,Classe 1
312,1221880,318921,1,11,1657,0.12000000000,002B,11,157,0.20611622550,0.00000011480,Classe 3
313,1221881,257130,1,11,1002,1.04000000000,032C,11,010,0.03598733585,0.00000097577,Classe 2
314,1221882,79062,1,11,1071,1.73000000000,005B,11,046,0.00146433203,0.00000162171,Classe 2
315,1217734,318171,1,11,1340,0.18000000000,040H,11,588,0.00155236190,0.00000017194,Classe 1
316,565464,143904,1,11,1608,19.89000000000,017A,11,123,0.00146411812,0.00001866274,Classe 1
317,565465,143177,1,11,1608,40.16000000000,011A,11,123,0.00107797834,0.00003767253,Classe 1
318,565471,156993,1,11,1608,2.10000000000,008D,11,123,0.00107797834,0.00000196576,Classe 2
319,1147941,9907,1,11,2243,21.86000000000,001A,11,308,0.00585347744,0.00002065099,Classe 3
320,1147942,9908,1,11,2243,112.76000000000,002A,11,308,0.00407281662,0.00010653876,Classe 1
321,1147943,300333,1,11,2243,1.40000000000,002D,11,308,0.00407281662,0.00000132661,Classe 1
322,838758,222421,1,11,1340,0.18000000000,017D,11,588,0.02253895628,0.00000017057,Classe 1
323,556086,173493,1,11,1348,0.38000000000,018A,11,111,0.03447497112,0.00000035469,Classe 1
324,1185369,299394,1,11,1801,5.75000000000,003J,11,225,0.01781068348,0.00000538202,Classe 3
325,1212531,255989,1,11,5411,13.66000000000,001A,11,G980,0.00230557878,0.00001280401,Classe 2
326,740961,185237,1,11,2002,3.64000000000,011A,11,310,0.06977758975,0.00000342124,Classe 3
327,1221872,9399,1,11,2231,8.42000000000,003A,11,379,0.03513667892,0.00000788539,Classe 3
328,1157810,302538,1,11,1088,1.04000000000,014E,11,078,0.00161696751,0.00000097886,Classe 1
329,1221874,311171,1,11,1002,1.22000000000,017D,11,010,0.01311297074,0.00000115044,Classe 3
330,1157820,267598,1,11,1088,3.72000000000,012E,11,078,0.02853368045,0.00000349194,Classe 1
331,1047869,236255,1,11,996,0.02000000000,044B,11,001,0.18342213785,0.00000002010,Classe 1
332,1056128,260534,1,11,997,28.52000000000,407C,11,002,0.00107797834,0.00002678655,Classe 3
333,703574,156986,1,11,1608,1.38000000000,015B,11,123,0.00188385941,0.00000129463,Classe 1
334,740964,187641,1,11,2002,0.55000000000,010E,11,310,0.00179896076,0.00000051392,Classe 1
335,740965,187665,1,11,2002,0.36000000000,019F,11,310,0.00107797834,0.00000034219,Classe 1
336,816040,11286,1,11,1078,2.78000000000,107A,11,009,0.00161696751,0.00000261781,Classe 1
337,771766,185840,1,13,2827,2.24000000000,O00501,12,R579,0.00101079607,0.00000213784,Classe 1
338,1008295,98007,1,13,2821,0.15000000000,009B,12,R568,0.00768995698,0.00000014330,Classe 1
339,1008296,98008,1,13,2821,0.10000000000,006C,12,R568,0.00107797834,0.00000009626,Classe 1
340,771769,97857,1,13,2827,25.12000000000,016A,12,R579,0.00107797834,0.00002399111,Classe 3
341,771771,97847,1,13,2827,44.01000000000,008A,12,R579,0.00107797834,0.00004202570,Classe 2
342,771772,97858,1,13,2827,20.08000000000,006A,12,R579,0.00215595668,0.00001917379,Classe 3
343,771773,218233,1,13,2827,0.51000000000,019B,12,R579,0.00146433203,0.00000048642,Classe 1
344,1008297,98009,1,13,2821,0.20000000000,007B,12,R568,0.03681334877,0.00000019526,Classe 1
345,1008300,98023,1,13,2821,16.15000000000,011A,12,R568,0.00190370620,0.00001540105,Classe 1
346,1047830,80437,1,11,996,2.18000000000,055C,11,001,0.00509142766,0.00000204810,Classe 1
347,1048628,255935,1,11,1637,1.41000000000,008F,11,125,0.00721993495,0.00000132212,Classe 1
348,1185374,211622,1,11,1801,0.23000000000,003D,11,225,0.00107797834,0.00000021455,Classe 3
349,1210598,292694,1,11,1661,2.58000000000,004A,11,150,0.02766431372,0.00000241749,Classe 1
350,1210596,292499,1,11,1661,1.28000000000,021D,11,150,0.00242531950,0.00000119895,Classe 1
351,1185372,192125,1,11,1801,26.47000000000,003A,11,225,0.00107797834,0.00002477722,Classe 1
352,808121,93436,1,13,2714,0.26000000000,016C,12,R405,0.00101079607,0.00000025134,Classe 1
353,808672,212947,1,11,1061,0.13000000000,022C,11,088,0.00101623400,0.00000012511,Classe 1
354,807893,11497,1,11,1952,1.56000000000,006B,11,358,0.00628974954,0.00000146199,Classe 1
355,972039,233459,1,11,1764,1.32000000000,005W,11,188,0.00155088313,0.00000123953,Classe 3
356,565482,138929,1,11,1608,9.95000000000,001A,11,123,0.00107797834,0.00000933816,Classe 1
357,1013980,242400,1,11,1573,0.58000000000,019A,11,099,0.01017764475,0.00000054580,Classe 1
358,838761,8483,1,11,1340,12.90000000000,034D,11,588,0.01779916532,0.00001210546,Classe 1
359,740876,85968,1,11,2002,0.22000000000,018D,11,310,0.00201440756,0.00000020439,Classe 1
360,740886,187620,1,11,2002,0.08000000000,013E,11,310,0.00179896076,0.00000007431,Classe 1
361,996926,236836,1,11,2214,4.92000000000,009A,11,627,0.00107797834,0.00000465321,Classe 1
362,1210429,277531,1,11,5090,12.99000000000,002E,11,G956,0.00150921327,0.00001221523,Classe 1
363,1210430,249230,1,11,5090,2.67000000000,001D,11,G956,0.00101079607,0.00000250754,Classe 1
364,1109250,288837,1,11,6383,0.28000000000,047B,11,G877,0.00107797834,0.00000025890,Classe 1
365,1109248,288817,1,11,6383,0.33000000000,004F,11,G877,0.00107797834,0.00000030444,Classe 1
366,1200229,315200,1,13,2890,0.19000000000,009E,12,R416,0.00107797834,0.00000018350,Classe 1
367,802965,190652,1,11,1747,12.44000000000,028A,11,182,0.00326103899,0.00001173447,Classe 1
368,740966,187643,1,11,2002,0.36000000000,016F,11,310,0.00107797834,0.00000033979,Classe 1
369,256677,12488,1,11,1926,5.67000000000,018C,11,330,0.00991587183,0.00000531393,Classe 1
370,117451,98059,1,11,1878,0.79000000000,030A,11,300,0.00269494585,0.00000074386,Classe 1
371,989800,197725,1,11,1949,24.93000000000,002A,11,624,0.01969794819,0.00002337735,Classe 1
372,1130835,80008,1,11,1583,1.05000000000,016H,11,109,0.00454318561,0.00000098085,Classe 3
373,986582,261734,1,11,1294,0.13000000000,O00104,11,583,0.00101651122,0.00000011875,Classe 1
374,703616,209004,1,11,1608,0.01000000000,015C,11,123,0.00151051925,0.00000000849,Classe 1
375,703613,209001,1,11,1608,0.07000000000,010G,11,123,0.00101055091,0.00000006800,Classe 1
376,117462,98066,1,11,1878,7.08000000000,024A,11,300,0.01234168614,0.00000665112,Classe 1
377,740184,176798,1,11,1061,0.15000000000,026B,11,088,0.10196388025,0.00000014301,Classe 1
378,740202,176809,1,11,1061,0.11000000000,038B,11,088,0.00896829629,0.00000010033,Classe 1
379,564864,138923,1,11,1608,42.58000000000,018A,11,123,0.00101079607,0.00003994917,Classe 1
380,703570,144002,1,11,1608,9.91000000000,010A,11,123,0.00215595668,0.00000929802,Classe 1
381,740962,185295,1,11,2002,4.22000000000,017A,11,310,0.00301551337,0.00000397200,Classe 1
382,1114180,198095,1,11,1656,6.77000000000,009A,11,143,0.00101055091,0.00000635784,Classe 3
383,1114181,289821,1,11,1656,1.22000000000,009G,11,143,0.00372127060,0.00000114086,Classe 2
384,1083935,274625,1,13,6307,0.75000000000,001B,12,R316,0.00107797834,0.00000071480,Classe 1
385,956763,236627,1,13,2933,0.08000000000,017E,12,R414,0.00107797834,0.00000007737,Classe 1
386,1113759,265414,1,11,1006,8.53000000000,004A,11,014,0.02230109817,0.00000798109,Classe 1
387,970462,239971,1,11,1004,0.17000000000,115C,11,012,0.03985433359,0.00000016335,Classe 1
388,909812,242415,1,11,1096,0.65000000000,004D,11,550,0.00665998495,0.00000061324,Classe 1
389,1137044,248790,1,11,4975,1.13000000000,005A,11,G967,0.01092415044,0.00000106881,Classe 3
390,988803,237411,1,11,2056,9.53000000000,012B,11,346,0.01891177994,0.00000897249,Classe 1
391,1137045,295498,1,11,4975,0.70000000000,005G,11,G967,0.01208530261,0.00000065824,Classe 1
392,1195251,302231,1,11,1297,6.31000000000,004G,11,035,0.00894060591,0.00000591441,Classe 3
393,1013812,187173,1,11,1573,0.78000000000,016E,11,099,0.02260223274,0.00000073386,Classe 3
394,970509,156085,1,11,1004,1.31000000000,089B,11,012,0.02242308096,0.00000122224,Classe 2
395,970510,224275,1,11,1004,6.43000000000,122A,11,012,0.00605219232,0.00000602316,Classe 1
396,1224578,309955,1,11,1064,12.82000000000,006A,11,091,0.00740856397,0.00001202118,Classe 3
397,1224579,319289,1,11,1188,0.34000000000,041D,11,006,0.06459488097,0.00000031885,Classe 1
398,1219876,256854,1,13,2717,30.42000000000,010A,12,R409,0.00107797834,0.00002887450,Classe 3
399,960887,5402,1,11,1653,6.67000000000,011E,11,135,0.00417660184,0.00000629039,Classe 3
400,960895,3273,1,11,1653,2.12000000000,011B,11,135,0.01389910618,0.00000200141,Classe 1
401,837310,213821,1,11,1749,2.69000000000,008B,11,178,0.00246579033,0.00000252954,Classe 2
402,837302,199420,1,11,1749,6.38000000000,011A,11,178,0.01560419004,0.00000599341,Classe 1
403,1137047,248820,1,11,4975,3.04000000000,002C,11,G967,0.00107797834,0.00000286185,Classe 1
404,1137048,248780,1,11,4975,0.39000000000,003B,11,G967,0.06633434152,0.00000036685,Classe 1
405,1137046,248797,1,11,4975,1.58000000000,002D,11,G967,0.06633434152,0.00000148647,Classe 1
406,1214691,268096,1,11,1069,10.30000000000,002F,11,096,0.00101079607,0.00000966949,Classe 1
407,1214694,277310,1,11,1069,1.06000000000,002I,11,096,0.00107797834,0.00000099897,Classe 1
408,1214695,288629,1,11,1069,0.05000000000,007I,11,096,0.00107797834,0.00000004781,Classe 1
409,674390,145124,1,11,1648,35.39000000000,035C,11,589,0.00101651122,0.00003320372,Classe 2
410,1228185,320092,1,11,2081,0.18000000000,003C,11,289,0.00107797834,0.00000017193,Classe 1
411,1228187,285710,1,11,4370,0.58000000000,001C,11,G802,0.01137210053,0.00000053990,Classe 1
412,1228188,320093,1,11,2081,0.79000000000,003E,11,289,0.00146433203,0.00000074416,Classe 3
413,703558,143425,1,11,1608,2.98000000000,010C,11,123,0.00107797834,0.00000279424,Classe 1
414,497901,145972,1,11,2967,1.45000000000,003E,11,698,0.09441172550,0.00000135734,Classe 3
415,966283,210522,1,11,2079,6.81000000000,006A,11,325,0.01539684767,0.00000640811,Classe 2
416,1216173,312425,1,11,2012,3.28000000000,004B,11,353,0.01568791339,0.00000307333,Classe 3
417,1216174,312815,1,11,2012,0.12000000000,013B,11,353,0.00161696751,0.00000011168,Classe 1
418,1108486,288537,1,11,6312,0.47000000000,009E,11,G866,0.05050199830,0.00000043782,Classe 1
419,1108482,274730,1,11,6312,12.05000000000,003A,11,G866,0.00161696751,0.00001125501,Classe 3
420,1108484,288545,1,11,6312,0.01000000000,003C,11,G866,0.00107797834,0.00000001354,Classe 1
421,1108487,274740,1,11,6312,0.45000000000,009C,11,G866,0.00295301209,0.00000041766,Classe 1
422,1008292,98004,1,13,2821,0.48000000000,001B,12,R568,0.00107797834,0.00000045612,Classe 1
423,974657,259275,1,11,1566,2.28000000000,008J,11,107,0.01657672386,0.00000212955,Classe 1
424,1050675,271168,1,11,1636,0.01000000000,004D,11,139,0.00205549120,0.00000001076,Classe 2
425,1170260,270680,1,13,4694,1.95000000000,005D,12,R607,0.00101623400,0.00000184470,Classe 1
426,1209726,308877,1,11,5095,2.74000000000,002G,11,G946,0.00470724490,0.00000257294,Classe 1
427,1172889,12894,1,11,1540,2.55000000000,006A,11,103,0.00655814583,0.00000238998,Classe 1
428,1172888,5478,1,11,1540,5.23000000000,036C,11,103,0.00101055091,0.00000489856,Classe 3
429,1172891,293912,1,11,1540,0.81000000000,045H,11,103,0.00107797834,0.00000076050,Classe 3
430,1172893,293864,1,11,1540,0.45000000000,053C,11,103,0.00107797834,0.00000041735,Classe 1
431,1097033,285071,1,13,6414,0.24000000000,006E,12,R321,0.00101079607,0.00000022703,Classe 1
432,1097036,276498,1,13,6414,3.16000000000,002A,12,R321,0.00761944288,0.00000301680,Classe 3
433,974649,5197,1,11,1566,1.66000000000,054B,11,107,0.00191648137,0.00000155202,Classe 1
434,974651,11892,1,11,1566,3.94000000000,008C,11,107,0.00737950006,0.00000367454,Classe 1
435,1217783,296912,1,11,7651,1.94000000000,002A,11,G840,0.00107797834,0.00000182256,Classe 1
436,1044783,93547,1,13,2715,19.19000000000,006A,12,R406,0.00191359554,0.00001826737,Classe 1
437,994655,219829,1,11,996,2.99000000000,061A,11,001,0.01520674678,0.00000280591,Classe 1
438,1113753,238400,1,11,1006,3.06000000000,024C,11,014,0.00715244401,0.00000286036,Classe 1
439,1131220,277316,1,11,1583,4.62000000000,002E,11,109,0.00107797834,0.00000432632,Classe 3
440,1131221,3738,1,11,1583,1.00000000000,016D,11,109,0.12724096476,0.00000093285,Classe 1
441,1228200,306642,1,11,2081,49.86000000000,003A,11,289,0.00107797834,0.00004711292,Classe 1
442,1207338,311064,1,11,1070,5.14000000000,002K,11,024,0.01055479493,0.00000481165,Classe 1
443,1210688,10489,1,11,1005,6.77000000000,061A,11,013,0.00101651122,0.00000635677,Classe 1
444,1066203,272601,1,11,6089,59.83000000000,052D,11,G983,0.00101623400,0.00005637692,Classe 1
445,1066204,272544,1,11,6089,60.55000000000,020A,11,G983,0.00161696751,0.00005707163,Classe 1
446,972038,233454,1,11,1764,2.35000000000,004A,11,188,0.00101623400,0.00000220368,Classe 1
447,752146,191061,1,11,1861,9.91000000000,002B,11,616,0.02653781473,0.00000928556,Classe 2
448,970501,224270,1,11,1004,21.33000000000,084A,11,012,0.20650630098,0.00001996906,Classe 1
449,1182491,310524,1,11,2211,1.60000000000,001D,11,397,0.00365939457,0.00000150166,Classe 1
450,1182497,276291,1,11,6404,54.86000000000,013B,11,G872,0.00775357698,0.00005123181,Classe 3
451,1182498,11234,1,11,2211,26.73000000000,001B,11,397,0.00190370620,0.00002509547,Classe 3
452,497913,120381,1,11,2967,2.31000000000,003B,11,698,0.00101651122,0.00000216617,Classe 3
453,497915,165679,1,11,2967,0.84000000000,003F,11,698,0.00107797834,0.00000078406,Classe 1
454,1212540,292424,1,11,5411,1.31000000000,001B,11,G980,0.00622934475,0.00000122804,Classe 2
455,1224397,319177,1,11,1004,2.52000000000,037C,11,012,0.00161696751,0.00000235988,Classe 1
456,1217789,318113,1,11,7651,7.85000000000,002C,11,G840,0.00107797834,0.00000737480,Classe 1
457,1010305,94155,1,11,2129,11.21000000000,007A,11,232,0.01926690709,0.00001051993,Classe 1
458,1010308,10353,1,11,2129,1.62000000000,006D,11,232,0.00650518730,0.00000152197,Classe 1
459,960897,169777,1,11,1653,1.75000000000,011M,11,135,0.00152909091,0.00000165287,Classe 3
460,1217785,318112,1,11,7651,0.76000000000,003C,11,G840,0.02412154276,0.00000071562,Classe 1
461,1217784,296911,1,11,7651,7.06000000000,003A,11,G840,0.00107797834,0.00000662988,Classe 1
462,1205738,80975,1,11,2247,13.22000000000,002K,11,273,0.01469756468,0.00001246789,Classe 3
463,1217787,318110,1,11,4089,0.22000000000,001B,11,728,0.00247652420,0.00000020305,Classe 3
464,1206565,277393,1,11,1317,47.20000000000,011A,11,587,0.00146433203,0.00004424174,Classe 1
465,1206566,114663,1,13,2986,0.28000000000,045C,12,R518,0.01890561470,0.00000026672,Classe 1
466,1113754,273073,1,11,1006,0.16000000000,019M,11,014,0.01668124993,0.00000014856,Classe 1
467,1113758,237760,1,11,1006,2.70000000000,019L,11,014,0.00630660190,0.00000252898,Classe 1
468,1113756,238408,1,11,1006,0.31000000000,023A,11,014,0.00107797834,0.00000028935,Classe 3
469,1113757,261866,1,11,1006,0.01000000000,017I,11,014,0.04954139252,0.00000001129,Classe 1
470,1195255,300567,1,11,1297,6.37000000000,004C,11,035,0.00894060591,0.00000597480,Classe 3
471,1195257,312797,1,11,1070,0.17000000000,032C,11,024,0.00277524886,0.00000015559,Classe 1
472,1108543,100762,1,13,2891,6.46000000000,012A,12,R419,0.00101079607,0.00000614361,Classe 1
473,1109056,100765,1,13,2891,0.49000000000,014A,12,R419,0.00101079607,0.00000046544,Classe 1
474,1109057,100737,1,13,2891,0.08000000000,015D,12,R419,0.00107797834,0.00000007712,Classe 1
475,1108542,100804,1,13,2891,0.59000000000,031B,12,R419,0.00107797834,0.00000056382,Classe 1
476,756837,98772,1,13,2864,3.45000000000,026C,12,R560,0.00146433203,0.00000329313,Classe 3
477,740888,187644,1,11,2002,0.12000000000,009B,11,310,0.00341905752,0.00000011701,Classe 1
478,1109062,100858,1,13,2891,2.15000000000,016A,12,R419,0.00101623400,0.00000204267,Classe 1
479,1109064,100823,1,13,2891,0.42000000000,020D,12,R419,0.00928863353,0.00000039760,Classe 3
480,1109065,100798,1,13,2891,0.03000000000,025B,12,R419,298.49758335500,0.00000003081,Classe 1
481,1109058,100767,1,13,2891,0.30000000000,023A,12,R419,0.00191379364,0.00000028655,Classe 1
482,1109059,100722,1,13,2891,0.17000000000,041B,12,R419,0.00101623400,0.00000016183,Classe 1
483,740203,176806,1,11,1061,0.73000000000,033B,11,088,0.10196388025,0.00000068215,Classe 1
484,1049939,232885,1,11,1933,6.57000000000,003A,11,304,0.00395070756,0.00000614655,Classe 3
485,1140135,102369,1,13,2906,7.62000000000,020E,12,R463,0.00101623400,0.00000719659,Classe 1
486,1061808,102374,1,13,2906,1.04000000000,021B,12,R463,0.09124708181,0.00000098682,Classe 1
487,1061809,102375,1,13,2906,0.22000000000,005B,12,R463,0.03995549931,0.00000020648,Classe 1
488,974652,202417,1,11,1566,16.42000000000,007B,11,107,0.00282957723,0.00001532758,Classe 1
489,703561,143905,1,11,1608,12.65000000000,016A,11,123,0.00107797834,0.00001186685,Classe 1
